Action 1,ID 1,Month 1,Target 1,Change Value 1,Action 2,ID 2,Month 2,Target 2,Change Value 2,Invalid,Affected Datasets,Can Reprocess
EDIT,22,2,10001,true,EDIT,21,2,10000,true,,21;22;23,true;true;true
EDIT,22,2,10001,true,EDIT,21,1,10000,false,,21,true
EDIT,22,2,10001,true,EDIT,21,1,10000,true,,21;22;23,true;true;true
EDIT,22,2,10001,true,EDIT,21,1,10001,false,,21;22;23,false;false;false
EDIT,22,2,10001,true,EDIT,21,1,10001,true,,21;22;23,false;false;false
EDIT,22,2,10001,true,EDIT,21,3,10000,false,true,,
EDIT,22,2,10001,true,EDIT,21,3,10000,true,true,,
EDIT,22,2,10001,true,EDIT,21,3,10001,false,true,,
EDIT,22,2,10001,true,EDIT,21,3,10001,true,true,,
EDIT,22,2,10001,true,EDIT,21,9,10000,false,,21;22;23,false;false;false
EDIT,22,2,10001,true,EDIT,21,9,10000,true,,21;22;23,false;false;false
EDIT,22,2,10001,true,EDIT,21,9,10001,false,,21;22;23,false;false;false
EDIT,22,2,10001,true,EDIT,21,9,10001,true,,21;22;23,false;false;false
EDIT,22,2,10001,true,DELETE,21,,,,,21;22;23,false;false;false
EDIT,22,2,10001,true,EDIT,22,2,10001,true,,21,true
EDIT,22,2,10001,true,EDIT,22,1,10001,false,,21,true
EDIT,22,2,10001,true,EDIT,22,1,10000,false,,21,false
EDIT,22,2,10001,true,EDIT,22,1,10001,true,,21,true
EDIT,22,2,10001,true,EDIT,22,1,10000,true,,21,false
EDIT,22,2,10001,true,EDIT,22,3,10001,false,true,,
EDIT,22,2,10001,true,EDIT,22,3,10000,false,true,,
EDIT,22,2,10001,true,EDIT,22,3,10001,true,true,,
EDIT,22,2,10001,true,EDIT,22,3,10000,true,true,,
EDIT,22,2,10001,true,EDIT,22,9,10001,false,,21,false
EDIT,22,2,10001,true,EDIT,22,9,10000,false,,21,false
EDIT,22,2,10001,true,EDIT,22,9,10001,true,,21,false
EDIT,22,2,10001,true,EDIT,22,9,10000,true,,21,false
EDIT,22,2,10001,true,DELETE,22,,,,,21,false
EDIT,22,2,10001,true,ADD,,3,10000,,true,,
EDIT,22,2,10001,true,ADD,,3,10001,,true,,
EDIT,22,2,10001,true,ADD,,4,10000,,,21;22;23,true;true;true
EDIT,22,2,10001,true,ADD,,4,10001,,,21,true
EDIT,22,2,10001,true,ADD,,5,10000,,,21;22;23,true;true;true
EDIT,22,2,10001,true,ADD,,6,10000,,,21;23,true;true
EDIT,22,2,10001,true,ADD,,6,10001,,,21;23,true;true
EDIT,22,2,10001,true,EDIT,24,7,10000,true,,21;24,true;true
EDIT,22,2,10001,true,EDIT,24,6,10000,false,,21;23,true;true
EDIT,22,2,10001,true,EDIT,24,6,10001,false,,21;23;24,true;true;true
EDIT,22,2,10001,true,EDIT,24,6,10000,true,,21;23;24,true;true;true
EDIT,22,2,10001,true,EDIT,24,6,10001,true,,21;23;24,true;true;true
EDIT,22,2,10001,true,EDIT,24,8,10000,false,,21;24,true;true
EDIT,22,2,10001,true,EDIT,24,8,10001,false,,21;24,true;true
EDIT,22,2,10001,true,EDIT,24,8,10000,true,,21;24,true;true
EDIT,22,2,10001,true,EDIT,24,8,10001,true,,21;24,true;true
EDIT,22,2,10001,true,EDIT,24,1,10000,false,,21;24,true;true
EDIT,22,2,10001,true,EDIT,24,1,10001,false,,21;24,true;true
EDIT,22,2,10001,true,EDIT,24,1,10000,true,,21;24,true;true
EDIT,22,2,10001,true,EDIT,24,1,10001,true,,21;24,true;true
EDIT,22,2,10001,true,DELETE,24,,,,,21;24,true;true
EDIT,22,2,10001,true,EDIT,25,7,10001,true,,21;24,true;true
EDIT,22,2,10001,true,EDIT,25,6,10001,false,,21;23,true;true
EDIT,22,2,10001,true,EDIT,25,6,10000,false,,21;23;24,true;true;true
EDIT,22,2,10001,true,EDIT,25,6,10001,true,,21;23;24,true;true;true
EDIT,22,2,10001,true,EDIT,25,6,10000,true,,21;23;24,true;true;true
EDIT,22,2,10001,true,EDIT,25,8,10001,false,,21;24,true;true
EDIT,22,2,10001,true,EDIT,25,8,10000,false,,21;24,true;true
EDIT,22,2,10001,true,EDIT,25,8,10001,true,,21;24,true;true
EDIT,22,2,10001,true,EDIT,25,8,10000,true,,21;24,true;true
EDIT,22,2,10001,true,DELETE,25,,,,,21;24,true;true
EDIT,22,2,10001,true,ADD,,8,10000,,,21,true
EDIT,22,2,10001,true,ADD,,8,10001,,,21,true
EDIT,22,1,10001,false,ADD,,1,10000,,,,
EDIT,22,1,10001,false,ADD,,1,10001,,true,,
EDIT,22,1,10001,false,EDIT,21,2,10000,true,,21;22;23,true;true;true
EDIT,22,1,10001,false,EDIT,21,1,10000,false,,,
EDIT,22,1,10001,false,EDIT,21,1,10000,true,,21;22;23,true;true;true
EDIT,22,1,10001,false,EDIT,21,1,10001,false,true,,
EDIT,22,1,10001,false,EDIT,21,1,10001,true,true,,
EDIT,22,1,10001,false,EDIT,21,3,10000,false,true,,
EDIT,22,1,10001,false,EDIT,21,3,10000,true,true,,
EDIT,22,1,10001,false,EDIT,21,3,10001,false,true,,
EDIT,22,1,10001,false,EDIT,21,3,10001,true,true,,
EDIT,22,1,10001,false,EDIT,21,9,10000,false,,21;22;23,false;false;false
EDIT,22,1,10001,false,EDIT,21,9,10000,true,,21;22;23,false;false;false
EDIT,22,1,10001,false,EDIT,21,9,10001,false,,21;22;23,false;false;false
EDIT,22,1,10001,false,EDIT,21,9,10001,true,,21;22;23,false;false;false
EDIT,22,1,10001,false,DELETE,21,,,,,21;22;23,false;false;false
EDIT,22,1,10001,false,EDIT,22,2,10001,true,,21,true
EDIT,22,1,10001,false,EDIT,22,1,10001,false,,,
EDIT,22,1,10001,false,EDIT,22,1,10000,false,,21,false
EDIT,22,1,10001,false,EDIT,22,1,10001,true,,21,true
EDIT,22,1,10001,false,EDIT,22,1,10000,true,,21,false
EDIT,22,1,10001,false,EDIT,22,3,10001,false,true,,
EDIT,22,1,10001,false,EDIT,22,3,10000,false,true,,
EDIT,22,1,10001,false,EDIT,22,3,10001,true,true,,
EDIT,22,1,10001,false,EDIT,22,3,10000,true,true,,
EDIT,22,1,10001,false,EDIT,22,9,10001,false,,21,false
EDIT,22,1,10001,false,EDIT,22,9,10000,false,,21,false
EDIT,22,1,10001,false,EDIT,22,9,10001,true,,21,false
EDIT,22,1,10001,false,EDIT,22,9,10000,true,,21,false
EDIT,22,1,10001,false,DELETE,22,,,,,21,false
EDIT,22,1,10001,false,ADD,,3,10000,,true,,
EDIT,22,1,10001,false,ADD,,3,10001,,true,,
EDIT,22,1,10001,false,ADD,,4,10000,,,22;23,true;true
EDIT,22,1,10001,false,ADD,,4,10001,,,,
EDIT,22,1,10001,false,ADD,,5,10000,,,22;23,true;true
EDIT,22,1,10001,false,ADD,,6,10000,,,23,true
EDIT,22,1,10001,false,ADD,,6,10001,,,23,true
EDIT,22,1,10001,false,EDIT,24,7,10000,true,,24,true
EDIT,22,1,10001,false,EDIT,24,6,10000,false,,23,true
EDIT,22,1,10001,false,EDIT,24,6,10001,false,,23;24,true;true
EDIT,22,1,10001,false,EDIT,24,6,10000,true,,23;24,true;true
EDIT,22,1,10001,false,EDIT,24,6,10001,true,,23;24,true;true
EDIT,22,1,10001,false,EDIT,24,8,10000,false,,24,true
EDIT,22,1,10001,false,EDIT,24,8,10001,false,,24,true
EDIT,22,1,10001,false,EDIT,24,8,10000,true,,24,true
EDIT,22,1,10001,false,EDIT,24,8,10001,true,,24,true
EDIT,22,1,10001,false,EDIT,24,1,10000,false,,24,true
EDIT,22,1,10001,false,EDIT,24,1,10001,false,true,,
EDIT,22,1,10001,false,EDIT,24,1,10000,true,,24,true
EDIT,22,1,10001,false,EDIT,24,1,10001,true,true,,
EDIT,22,1,10001,false,DELETE,24,,,,,24,true
EDIT,22,1,10001,false,EDIT,25,7,10001,true,,24,true
EDIT,22,1,10001,false,EDIT,25,6,10001,false,,23,true
EDIT,22,1,10001,false,EDIT,25,6,10000,false,,23;24,true;true
EDIT,22,1,10001,false,EDIT,25,6,10001,true,,23;24,true;true
EDIT,22,1,10001,false,EDIT,25,6,10000,true,,23;24,true;true
EDIT,22,1,10001,false,EDIT,25,8,10001,false,,24,true
EDIT,22,1,10001,false,EDIT,25,8,10000,false,,24,true
EDIT,22,1,10001,false,EDIT,25,8,10001,true,,24,true
EDIT,22,1,10001,false,EDIT,25,8,10000,true,,24,true
EDIT,22,1,10001,false,DELETE,25,,,,,24,true
EDIT,22,1,10001,false,ADD,,8,10000,,,,
EDIT,22,1,10001,false,ADD,,8,10001,,,,
EDIT,22,1,10000,false,ADD,,1,10000,,true,,
EDIT,22,1,10000,false,ADD,,1,10001,,,21,true
EDIT,22,1,10000,false,EDIT,21,2,10000,true,,21;22;23,false;true;true
EDIT,22,1,10000,false,EDIT,21,1,10000,false,true,,
EDIT,22,1,10000,false,EDIT,21,1,10000,true,true,,
EDIT,22,1,10000,false,EDIT,21,1,10001,false,,21;22;23,true;true;true
EDIT,22,1,10000,false,EDIT,21,1,10001,true,,21;22;23,true;true;true
EDIT,22,1,10000,false,EDIT,21,3,10000,false,true,,
EDIT,22,1,10000,false,EDIT,21,3,10000,true,true,,
EDIT,22,1,10000,false,EDIT,21,3,10001,false,true,,
EDIT,22,1,10000,false,EDIT,21,3,10001,true,true,,
EDIT,22,1,10000,false,EDIT,21,9,10000,false,,21;22;23,false;true;true
EDIT,22,1,10000,false,EDIT,21,9,10000,true,,21;22;23,false;true;true
EDIT,22,1,10000,false,EDIT,21,9,10001,false,,21;22;23,false;true;true
EDIT,22,1,10000,false,EDIT,21,9,10001,true,,21;22;23,false;true;true
EDIT,22,1,10000,false,DELETE,21,,,,,21;22;23,false;true;true
EDIT,22,1,10000,false,EDIT,22,2,10001,true,,21,true
EDIT,22,1,10000,false,EDIT,22,1,10001,false,,,
EDIT,22,1,10000,false,EDIT,22,1,10000,false,,21,false
EDIT,22,1,10000,false,EDIT,22,1,10001,true,,21,true
EDIT,22,1,10000,false,EDIT,22,1,10000,true,,21,false
EDIT,22,1,10000,false,EDIT,22,3,10001,false,true,,
EDIT,22,1,10000,false,EDIT,22,3,10000,false,true,,
EDIT,22,1,10000,false,EDIT,22,3,10001,true,true,,
EDIT,22,1,10000,false,EDIT,22,3,10000,true,true,,
EDIT,22,1,10000,false,EDIT,22,9,10001,false,,21,false
EDIT,22,1,10000,false,EDIT,22,9,10000,false,,21,false
EDIT,22,1,10000,false,EDIT,22,9,10001,true,,21,false
EDIT,22,1,10000,false,EDIT,22,9,10000,true,,21,false
EDIT,22,1,10000,false,DELETE,22,,,,,21,false
EDIT,22,1,10000,false,ADD,,3,10000,,true,,
EDIT,22,1,10000,false,ADD,,3,10001,,true,,
EDIT,22,1,10000,false,ADD,,4,10000,,,21;22;23,false;true;true
EDIT,22,1,10000,false,ADD,,4,10001,,,21,false
EDIT,22,1,10000,false,ADD,,5,10000,,,21;22;23,false;true;true
EDIT,22,1,10000,false,ADD,,6,10000,,,21;23,false;true
EDIT,22,1,10000,false,ADD,,6,10001,,,21;23,false;true
EDIT,22,1,10000,false,EDIT,24,7,10000,true,,21;24,false;true
EDIT,22,1,10000,false,EDIT,24,6,10000,false,,21;23,false;true
EDIT,22,1,10000,false,EDIT,24,6,10001,false,,21;23;24,false;true;true
EDIT,22,1,10000,false,EDIT,24,6,10000,true,,21;23;24,false;true;true
EDIT,22,1,10000,false,EDIT,24,6,10001,true,,21;23;24,false;true;true
EDIT,22,1,10000,false,EDIT,24,8,10000,false,,21;24,false;true
EDIT,22,1,10000,false,EDIT,24,8,10001,false,,21;24,false;true
EDIT,22,1,10000,false,EDIT,24,8,10000,true,,21;24,false;true
EDIT,22,1,10000,false,EDIT,24,8,10001,true,,21;24,false;true
EDIT,22,1,10000,false,EDIT,24,1,10000,false,true,,
EDIT,22,1,10000,false,EDIT,24,1,10001,false,,21;24,true;true
EDIT,22,1,10000,false,EDIT,24,1,10000,true,true,,
EDIT,22,1,10000,false,EDIT,24,1,10001,true,,21;24,true;true
EDIT,22,1,10000,false,DELETE,24,,,,,21;24,false;true
EDIT,22,1,10000,false,EDIT,25,7,10001,true,,21;24,false;true
EDIT,22,1,10000,false,EDIT,25,6,10001,false,,21;23,false;true
EDIT,22,1,10000,false,EDIT,25,6,10000,false,,21;23;24,false;true;true
EDIT,22,1,10000,false,EDIT,25,6,10001,true,,21;23;24,false;true;true
EDIT,22,1,10000,false,EDIT,25,6,10000,true,,21;23;24,false;true;true
EDIT,22,1,10000,false,EDIT,25,8,10001,false,,21;24,false;true
EDIT,22,1,10000,false,EDIT,25,8,10000,false,,21;24,false;true
EDIT,22,1,10000,false,EDIT,25,8,10001,true,,21;24,false;true
EDIT,22,1,10000,false,EDIT,25,8,10000,true,,21;24,false;true
EDIT,22,1,10000,false,DELETE,25,,,,,21;24,false;true
EDIT,22,1,10000,false,ADD,,8,10000,,,21,false
EDIT,22,1,10000,false,ADD,,8,10001,,,21,false
EDIT,22,1,10001,true,ADD,,1,10000,,,21,true
EDIT,22,1,10001,true,ADD,,1,10001,,true,,
EDIT,22,1,10001,true,EDIT,21,2,10000,true,,21;22;23,true;true;true
EDIT,22,1,10001,true,EDIT,21,1,10000,false,,21,true
EDIT,22,1,10001,true,EDIT,21,1,10000,true,,21;22;23,true;true;true
EDIT,22,1,10001,true,EDIT,21,1,10001,false,true,,
EDIT,22,1,10001,true,EDIT,21,1,10001,true,true,,
EDIT,22,1,10001,true,EDIT,21,3,10000,false,true,,
EDIT,22,1,10001,true,EDIT,21,3,10000,true,true,,
EDIT,22,1,10001,true,EDIT,21,3,10001,false,true,,
EDIT,22,1,10001,true,EDIT,21,3,10001,true,true,,
EDIT,22,1,10001,true,EDIT,21,9,10000,false,,21;22;23,false;false;false
EDIT,22,1,10001,true,EDIT,21,9,10000,true,,21;22;23,false;false;false
EDIT,22,1,10001,true,EDIT,21,9,10001,false,,21;22;23,false;false;false
EDIT,22,1,10001,true,EDIT,21,9,10001,true,,21;22;23,false;false;false
EDIT,22,1,10001,true,DELETE,21,,,,,21;22;23,false;false;false
EDIT,22,1,10001,true,EDIT,22,2,10001,true,,21,true
EDIT,22,1,10001,true,EDIT,22,1,10001,false,,21,true
EDIT,22,1,10001,true,EDIT,22,1,10000,false,,21,false
EDIT,22,1,10001,true,EDIT,22,1,10001,true,,21,true
EDIT,22,1,10001,true,EDIT,22,1,10000,true,,21,false
EDIT,22,1,10001,true,EDIT,22,3,10001,false,true,,
EDIT,22,1,10001,true,EDIT,22,3,10000,false,true,,
EDIT,22,1,10001,true,EDIT,22,3,10001,true,true,,
EDIT,22,1,10001,true,EDIT,22,3,10000,true,true,,
EDIT,22,1,10001,true,EDIT,22,9,10001,false,,21,false
EDIT,22,1,10001,true,EDIT,22,9,10000,false,,21,false
EDIT,22,1,10001,true,EDIT,22,9,10001,true,,21,false
EDIT,22,1,10001,true,EDIT,22,9,10000,true,,21,false
EDIT,22,1,10001,true,DELETE,22,,,,,21,false
EDIT,22,1,10001,true,ADD,,3,10000,,true,,
EDIT,22,1,10001,true,ADD,,3,10001,,true,,
EDIT,22,1,10001,true,ADD,,4,10000,,,21;22;23,true;true;true
EDIT,22,1,10001,true,ADD,,4,10001,,,21,true
EDIT,22,1,10001,true,ADD,,5,10000,,,21;22;23,true;true;true
EDIT,22,1,10001,true,ADD,,6,10000,,,21;23,true;true
EDIT,22,1,10001,true,ADD,,6,10001,,,21;23,true;true
EDIT,22,1,10001,true,EDIT,24,7,10000,true,,21;24,true;true
EDIT,22,1,10001,true,EDIT,24,6,10000,false,,21;23,true;true
EDIT,22,1,10001,true,EDIT,24,6,10001,false,,21;23;24,true;true;true
EDIT,22,1,10001,true,EDIT,24,6,10000,true,,21;23;24,true;true;true
EDIT,22,1,10001,true,EDIT,24,6,10001,true,,21;23;24,true;true;true
EDIT,22,1,10001,true,EDIT,24,8,10000,false,,21;24,true;true
EDIT,22,1,10001,true,EDIT,24,8,10001,false,,21;24,true;true
EDIT,22,1,10001,true,EDIT,24,8,10000,true,,21;24,true;true
EDIT,22,1,10001,true,EDIT,24,8,10001,true,,21;24,true;true
EDIT,22,1,10001,true,EDIT,24,1,10000,false,,21;24,true;true
EDIT,22,1,10001,true,EDIT,24,1,10001,false,true,,
EDIT,22,1,10001,true,EDIT,24,1,10000,true,,21;24,true;true
EDIT,22,1,10001,true,EDIT,24,1,10001,true,true,,
EDIT,22,1,10001,true,DELETE,24,,,,,21;24,true;true
EDIT,22,1,10001,true,EDIT,25,7,10001,true,,21;24,true;true
EDIT,22,1,10001,true,EDIT,25,6,10001,false,,21;23,true;true
EDIT,22,1,10001,true,EDIT,25,6,10000,false,,21;23;24,true;true;true
EDIT,22,1,10001,true,EDIT,25,6,10001,true,,21;23;24,true;true;true
EDIT,22,1,10001,true,EDIT,25,6,10000,true,,21;23;24,true;true;true
EDIT,22,1,10001,true,EDIT,25,8,10001,false,,21;24,true;true
EDIT,22,1,10001,true,EDIT,25,8,10000,false,,21;24,true;true
EDIT,22,1,10001,true,EDIT,25,8,10001,true,,21;24,true;true
EDIT,22,1,10001,true,EDIT,25,8,10000,true,,21;24,true;true
EDIT,22,1,10001,true,DELETE,25,,,,,21;24,true;true
EDIT,22,1,10001,true,ADD,,8,10000,,,21,true
EDIT,22,1,10001,true,ADD,,8,10001,,,21,true
EDIT,22,1,10000,true,ADD,,1,10000,,true,,
EDIT,22,1,10000,true,ADD,,1,10001,,,21,true
EDIT,22,1,10000,true,EDIT,21,2,10000,true,,21;22;23,false;true;true
EDIT,22,1,10000,true,EDIT,21,1,10000,false,true,,
EDIT,22,1,10000,true,EDIT,21,1,10000,true,true,,
EDIT,22,1,10000,true,EDIT,21,1,10001,false,,21;22;23,true;true;true
EDIT,22,1,10000,true,EDIT,21,1,10001,true,,21;22;23,true;true;true
EDIT,22,1,10000,true,EDIT,21,3,10000,false,true,,
EDIT,22,1,10000,true,EDIT,21,3,10000,true,true,,
EDIT,22,1,10000,true,EDIT,21,3,10001,false,true,,
EDIT,22,1,10000,true,EDIT,21,3,10001,true,true,,
EDIT,22,1,10000,true,EDIT,21,9,10000,false,,21;22;23,false;true;true
EDIT,22,1,10000,true,EDIT,21,9,10000,true,,21;22;23,false;true;true
EDIT,22,1,10000,true,EDIT,21,9,10001,false,,21;22;23,false;true;true
EDIT,22,1,10000,true,EDIT,21,9,10001,true,,21;22;23,false;true;true
EDIT,22,1,10000,true,DELETE,21,,,,,21;22;23,false;true;true
EDIT,22,1,10000,true,EDIT,22,2,10001,true,,21,true
EDIT,22,1,10000,true,EDIT,22,1,10001,false,,21,true
EDIT,22,1,10000,true,EDIT,22,1,10000,false,,21,false
EDIT,22,1,10000,true,EDIT,22,1,10001,true,,21,true
EDIT,22,1,10000,true,EDIT,22,1,10000,true,,21,false
EDIT,22,1,10000,true,EDIT,22,3,10001,false,true,,
EDIT,22,1,10000,true,EDIT,22,3,10000,false,true,,
EDIT,22,1,10000,true,EDIT,22,3,10001,true,true,,
EDIT,22,1,10000,true,EDIT,22,3,10000,true,true,,
EDIT,22,1,10000,true,EDIT,22,9,10001,false,,21,false
EDIT,22,1,10000,true,EDIT,22,9,10000,false,,21,false
EDIT,22,1,10000,true,EDIT,22,9,10001,true,,21,false
EDIT,22,1,10000,true,EDIT,22,9,10000,true,,21,false
EDIT,22,1,10000,true,DELETE,22,,,,,21,false
EDIT,22,1,10000,true,ADD,,3,10000,true,true,,
EDIT,22,1,10000,true,ADD,,3,10001,true,true,,
EDIT,22,1,10000,true,ADD,,4,10000,,,21;22;23,false;true;true
EDIT,22,1,10000,true,ADD,,4,10001,,,21,false
EDIT,22,1,10000,true,ADD,,5,10000,,,21;22;23,false;true;true
EDIT,22,1,10000,true,ADD,,6,10000,,,21;23,false;true
EDIT,22,1,10000,true,ADD,,6,10001,,,21;23,false;true
EDIT,22,1,10000,true,EDIT,24,7,10000,true,,21;24,false;true
EDIT,22,1,10000,true,EDIT,24,6,10000,false,,21;23,false;true
EDIT,22,1,10000,true,EDIT,24,6,10001,false,,21;23;24,false;true;true
EDIT,22,1,10000,true,EDIT,24,6,10000,true,,21;23;24,false;true;true
EDIT,22,1,10000,true,EDIT,24,6,10001,true,,21;23;24,false;true;true
EDIT,22,1,10000,true,EDIT,24,8,10000,false,,21;24,false;true
EDIT,22,1,10000,true,EDIT,24,8,10001,false,,21;24,false;true
EDIT,22,1,10000,true,EDIT,24,8,10000,true,,21;24,false;true
EDIT,22,1,10000,true,EDIT,24,8,10001,true,,21;24,false;true
EDIT,22,1,10000,true,EDIT,24,1,10000,false,true,,
EDIT,22,1,10000,true,EDIT,24,1,10001,false,,21;24,true;true
EDIT,22,1,10000,true,EDIT,24,1,10000,true,true,,
EDIT,22,1,10000,true,EDIT,24,1,10001,true,,21;24,true;true
EDIT,22,1,10000,true,DELETE,24,,,,,21;24,false;true
EDIT,22,1,10000,true,EDIT,25,7,10001,true,,21;24,false;true
EDIT,22,1,10000,true,EDIT,25,6,10001,false,,21;23,false;true
EDIT,22,1,10000,true,EDIT,25,6,10000,false,,21;23;24,false;true;true
EDIT,22,1,10000,true,EDIT,25,6,10001,true,,21;23;24,false;true;true
EDIT,22,1,10000,true,EDIT,25,6,10000,true,,21;23;24,false;true;true
EDIT,22,1,10000,true,EDIT,25,8,10001,false,,21;24,false;true
EDIT,22,1,10000,true,EDIT,25,8,10000,false,,21;24,false;true
EDIT,22,1,10000,true,EDIT,25,8,10001,true,,21;24,false;true
EDIT,22,1,10000,true,EDIT,25,8,10000,true,,21;24,false;true
EDIT,22,1,10000,true,DELETE,25,,,,,21;24,false;true
EDIT,22,1,10000,true,ADD,,8,10000,,,21,false
EDIT,22,1,10000,true,ADD,,8,10001,,,21,false
EDIT,22,9,10001,false,ADD,,1,10000,,,21,false
EDIT,22,9,10001,false,ADD,,1,10001,,,21,true
EDIT,22,9,10001,false,EDIT,21,2,10000,true,,21;22;23,false;true;true
EDIT,22,9,10001,false,EDIT,21,1,10000,false,,21,false
EDIT,22,9,10001,false,EDIT,21,1,10000,true,,21;22;23,false;true;true
EDIT,22,9,10001,false,EDIT,21,1,10001,false,,21;22;23,false;false;false
EDIT,22,9,10001,false,EDIT,21,1,10001,true,,21;22;23,false;false;false
EDIT,22,9,10001,false,EDIT,21,3,10000,false,true,,
EDIT,22,9,10001,false,EDIT,21,3,10000,true,true,,
EDIT,22,9,10001,false,EDIT,21,3,10001,false,true,,
EDIT,22,9,10001,false,EDIT,21,3,10001,true,true,,
EDIT,22,9,10001,false,EDIT,21,9,10000,false,,21;22;23,true;false;false
EDIT,22,9,10001,false,EDIT,21,9,10000,true,,21;22;23,true;false;false
EDIT,22,9,10001,false,EDIT,21,9,10001,false,true,,
EDIT,22,9,10001,false,EDIT,21,9,10001,true,true,,
EDIT,22,9,10001,false,DELETE,21,,,,,21;22;23,true;false;false
EDIT,22,9,10001,false,EDIT,22,2,10001,true,,21,true
EDIT,22,9,10001,false,EDIT,22,1,10001,false,,,
EDIT,22,9,10001,false,EDIT,22,1,10000,false,,21,false
EDIT,22,9,10001,false,EDIT,22,1,10001,true,,21,true
EDIT,22,9,10001,false,EDIT,22,1,10000,true,,21,false
EDIT,22,9,10001,false,EDIT,22,3,10001,false,true,,
EDIT,22,9,10001,false,EDIT,22,3,10000,false,true,,
EDIT,22,9,10001,false,EDIT,22,3,10001,true,true,,
EDIT,22,9,10001,false,EDIT,22,3,10000,true,true,,
EDIT,22,9,10001,false,EDIT,22,9,10001,false,,21,false
EDIT,22,9,10001,false,EDIT,22,9,10000,false,,21,false
EDIT,22,9,10001,false,EDIT,22,9,10001,true,,21,false
EDIT,22,9,10001,false,EDIT,22,9,10000,true,,21,false
EDIT,22,9,10001,false,DELETE,22,,,,,21,false
EDIT,22,9,10001,false,ADD,,3,10000,,true,,
EDIT,22,9,10001,false,ADD,,3,10001,,true,,
EDIT,22,9,10001,false,ADD,,4,10000,,,21;22;23,false;true;true
EDIT,22,9,10001,false,ADD,,4,10001,,,21,false
EDIT,22,9,10001,false,ADD,,5,10000,,,21;22;23,false;true;true
EDIT,22,9,10001,false,ADD,,6,10000,,,21;23,false;true
EDIT,22,9,10001,false,ADD,,6,10001,,,21;23,false;true
EDIT,22,9,10001,false,EDIT,24,7,10000,true,,21;24,false;true
EDIT,22,9,10001,false,EDIT,24,6,10000,false,,21;23,false;true
EDIT,22,9,10001,false,EDIT,24,6,10001,false,,21;23;24,false;true;true
EDIT,22,9,10001,false,EDIT,24,6,10000,true,,21;23;24,false;true;true
EDIT,22,9,10001,false,EDIT,24,6,10001,true,,21;23;24,false;true;true
EDIT,22,9,10001,false,EDIT,24,8,10000,false,,21;24,false;true
EDIT,22,9,10001,false,EDIT,24,8,10001,false,,21;24,false;true
EDIT,22,9,10001,false,EDIT,24,8,10000,true,,21;24,false;true
EDIT,22,9,10001,false,EDIT,24,8,10001,true,,21;24,false;true
EDIT,22,9,10001,false,EDIT,24,1,10000,false,,21;24,false;true
EDIT,22,9,10001,false,EDIT,24,1,10001,false,,21;24,true;true
EDIT,22,9,10001,false,EDIT,24,1,10000,true,,21;24,false;true
EDIT,22,9,10001,false,EDIT,24,1,10001,true,,21;24,true;true
EDIT,22,9,10001,false,DELETE,24,,,,,21;24,false;true
EDIT,22,9,10001,false,EDIT,25,7,10001,true,,21;24,false;true
EDIT,22,9,10001,false,EDIT,25,6,10001,false,,21;23,false;true
EDIT,22,9,10001,false,EDIT,25,6,10000,false,,21;23;24,false;true;true
EDIT,22,9,10001,false,EDIT,25,6,10001,true,,21;23;24,false;true;true
EDIT,22,9,10001,false,EDIT,25,6,10000,true,,21;23;24,false;true;true
EDIT,22,9,10001,false,EDIT,25,8,10001,false,,21;24,false;true
EDIT,22,9,10001,false,EDIT,25,8,10000,false,,21;24,false;true
EDIT,22,9,10001,false,EDIT,25,8,10001,true,,21;24,false;true
EDIT,22,9,10001,false,EDIT,25,8,10000,true,,21;24,false;true
EDIT,22,9,10001,false,DELETE,25,,,,,21;24,false;true
EDIT,22,9,10001,false,ADD,,8,10000,,,21,false
EDIT,22,9,10001,false,ADD,,8,10001,,,21,false
EDIT,22,9,10000,false,ADD,,1,10000,,,21,false
EDIT,22,9,10000,false,ADD,,1,10001,,,21,true
EDIT,22,9,10000,false,EDIT,21,2,10000,true,,21;22;23,false;true;true
EDIT,22,9,10000,false,EDIT,21,1,10000,false,,21,false
EDIT,22,9,10000,false,EDIT,21,1,10000,true,,21;22;23,false;true;true
EDIT,22,9,10000,false,EDIT,21,1,10001,false,,21;22;23,false;false;false
EDIT,22,9,10000,false,EDIT,21,1,10001,true,,21;22;23,false;false;false
EDIT,22,9,10000,false,EDIT,21,3,10000,false,true,,
EDIT,22,9,10000,false,EDIT,21,3,10000,true,true,,
EDIT,22,9,10000,false,EDIT,21,3,10001,false,true,,
EDIT,22,9,10000,false,EDIT,21,3,10001,true,true,,
EDIT,22,9,10000,false,EDIT,21,9,10000,false,true,,
EDIT,22,9,10000,false,EDIT,21,9,10000,true,true,,
EDIT,22,9,10000,false,EDIT,21,9,10001,false,,21;22;23,true;false;false
EDIT,22,9,10000,false,EDIT,21,9,10001,true,,21;22;23,true;false;false
EDIT,22,9,10000,false,DELETE,21,,,,,21;22;23,true;false;false
EDIT,22,9,10000,false,EDIT,22,2,10001,true,,21,true
EDIT,22,9,10000,false,EDIT,22,1,10001,false,,,
EDIT,22,9,10000,false,EDIT,22,1,10000,false,,21,false
EDIT,22,9,10000,false,EDIT,22,1,10001,true,,21,true
EDIT,22,9,10000,false,EDIT,22,1,10000,true,,21,false
EDIT,22,9,10000,false,EDIT,22,3,10001,false,true,,
EDIT,22,9,10000,false,EDIT,22,3,10000,false,true,,
